Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2006-06-30 21:20:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,BAYVIEW,NONE,100 Block of DAKOTA ST,-122.395635436168,37.7535645746594
2006-06-30 21:10:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,2200 Block of CHESTNUT ST,-122.440754489729,37.800299826023604
2006-06-30 21:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,FLINT ST / 16TH ST,-122.436536768596,37.76398312842871
2006-06-30 21:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,MISSION,UNFOUNDED,20TH ST / MISSION ST,-122.419052694349,37.7586324051562
2006-06-30 21:00:00,VEHICLE THEFT,STOLEN TRUCK,Friday,SOUTHERN,NONE,TOWNSEND ST / 7TH ST,-122.401658145147,37.7718165835839
2006-06-30 21:00:00,NON-CRIMINAL,LOST PROPERTY,Friday,CENTRAL,NONE,SUTTER ST / TAYLOR ST,-122.411888791823,37.788808290379706
2006-06-30 21:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,NORTHERN,NONE,GOUGH ST / FERN ST,-122.42514190384199,37.7875955155892
2006-06-30 21:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,MISSION,NONE,100 Block of JULIAN AV,-122.42104645221201,37.76576833464461
2006-06-30 21:00:00,VEHICLE THEFT,STOLEN TRUCK,Friday,MISSION,NONE,20TH ST / YORK ST,-122.408906740626,37.7592476644594
2006-06-30 21:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,3100 Block of FILLMORE ST,-122.43588923500201,37.7987183534813
2006-06-30 20:55:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,INGLESIDE,"ARREST, BOOKED",MISSION ST / TRUMBULL ST,-122.429306728376,37.7307429169559
2006-06-30 20:25:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,PARK,"ARREST, CITED",1500 Block of HAIGHT ST,-122.44776112232,37.7698464875415
2006-06-30 20:10:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,NORTHERN,"ARREST, CITED",900 Block of EDDY ST,-122.423290225168,37.7825205059981
2006-06-30 20:05:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,NORTHERN,NONE,GERMANIA ST / WEBSTER ST,-122.42852312932199,37.770918650834496
2006-06-30 20:00:00,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Friday,SOUTHERN,"ARREST, BOOKED",1000 Block of MISSION ST,-122.40989282029,37.7801134973164
2006-06-30 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,14TH AV / ANZA ST,-122.472709530608,37.7787030067527
2006-06-30 20:00:00,NON-CRIMINAL,LOST PROPERTY,Friday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2006-06-30 20:00:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,MISSION,NONE,24TH ST / HARRISON ST,-122.41190223263,37.7526284767606
2006-06-30 20:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,MISSION,NONE,800 Block of CASTRO ST,-122.434362930358,37.7548956248501
2006-06-30 20:00:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,SOUTHERN,NONE,HARRISON ST / SPEAR ST,-122.389432577161,37.7888379056123
2006-06-30 20:00:00,BURGLARY,"BURGLARY OF FLAT, FORCIBLE ENTRY",Friday,NORTHERN,NONE,100 Block of GERMANIA ST,-122.431013155567,37.7706576587834
2006-06-30 19:40:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,1400 Block of SLOAT BL,-122.488572036447,37.7340041488304
2006-06-30 19:38:00,OTHER OFFENSES,POSSESSION OF FIRECRACKERS,Friday,TARAVAL,"ARREST, CITED",RANDOLPH ST / VICTORIA ST,-122.46529795257099,37.7142870357714
2006-06-30 19:35:00,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Friday,SOUTHERN,"ARREST, CITED",300 Block of 9TH ST,-122.410416664036,37.7727234013654
2006-06-30 19:30:00,WARRANTS,WARRANT ARREST,Friday,PARK,"ARREST, BOOKED",2600 Block of GEARY BL,-122.446612978839,37.7822458223917
2006-06-30 19:30:00,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,NORTHERN,NONE,200 Block of HAIGHT ST,-122.426340097288,37.7725733730723
2006-06-30 19:30:00,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Friday,PARK,"ARREST, BOOKED",2600 Block of GEARY BL,-122.446612978839,37.7822458223917
2006-06-30 19:27:00,NON-CRIMINAL,COURTESY REPORT,Friday,TARAVAL,NONE,700 Block of LAKEVIEW AV,-122.460719835858,37.7181761544613
2006-06-30 19:22:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,INGLESIDE,NONE,100 Block of GARRISON AV,-122.412464539792,37.7092908070235
2006-06-30 19:22:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,INGLESIDE,NONE,100 Block of GARRISON AV,-122.412464539792,37.7092908070235
2006-06-30 19:15:00,ROBBERY,ROBBERY OF A SERVICE STATION WITH A GUN,Friday,INGLESIDE,"ARREST, BOOKED",2200 Block of ALEMANY BL,-122.442705587632,37.717697247695604
2006-06-30 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,HAYES ST / GOUGH ST,-122.42298154662501,37.7768820935019
2006-06-30 19:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,800 Block of 35TH AV,-122.494900792341,37.77299908571021
2006-06-30 19:00:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,NORTHERN,NONE,1800 Block of SUTTER ST,-122.430791511808,37.7864562307955
2006-06-30 19:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,BAYVIEW,NONE,100 Block of NUEVA AV,-122.3969401651,37.7120781056855
2006-06-30 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,1100 Block of FILBERT ST,-122.418414919778,37.8001811328442
2006-06-30 18:34:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,INGLESIDE,NONE,500 Block of BOSWORTH ST,-122.433536099752,37.7335561383577
2006-06-30 18:30:00,KIDNAPPING,CHILD STEALING,Friday,CENTRAL,NONE,200 Block of NORTHPOINT ST,-122.411324519026,37.806804272619296
2006-06-30 18:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,300 Block of BATTERY ST,-122.40021603878999,37.7948030325182
2006-06-30 18:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,BAYVIEW,NONE,0 Block of BRIDGEVIEW DR,-122.394537691058,37.7346923893626
2006-06-30 18:30:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,BAYVIEW,NONE,17TH ST / ARKANSAS ST,-122.39870544240401,37.765013394552
2006-06-30 18:30:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,CENTRAL,NONE,200 Block of NORTHPOINT ST,-122.411324519026,37.806804272619296
2006-06-30 18:30:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,SOUTHERN,NONE,1100 Block of MARKET ST,-122.413564091744,37.779514030063
2006-06-30 18:30:00,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,SOUTHERN,NONE,1100 Block of MARKET ST,-122.413564091744,37.779514030063
2006-06-30 18:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,NORTHERN,NONE,BUSH ST / FRANKLIN ST,-122.42359860085399,37.7882799630475
2006-06-30 18:25:00,MISSING PERSON,MISSING JUVENILE,Friday,MISSION,LOCATED,900 Block of POTRERO AV,-122.406604919508,37.7571580431915
2006-06-30 18:25:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,NORTHERN,NONE,LAGUNA ST / CALIFORNIA ST,-122.428909653942,37.789533690429394
2006-06-30 18:20:00,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Friday,CENTRAL,"ARREST, BOOKED",300 Block of POST ST,-122.407612885387,37.7884486019705
2006-06-30 18:15:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,MISSION,NONE,2100 Block of MISSION ST,-122.41947048851499,37.762270173991396
2006-06-30 18:00:00,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,TARAVAL,NONE,300 Block of CLAREMONT BL,-122.465271016214,37.740178074602
2006-06-30 18:00:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,TARAVAL,NONE,0 Block of SLOAT BL,-122.47210854930401,37.7348674097282
2006-06-30 18:00:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,INGLESIDE,NONE,0 Block of CAMELLIA AV,-122.43124266106199,37.730013965801795
2006-06-30 18:00:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,INGLESIDE,NONE,0 Block of CAMELLIA AV,-122.43124266106199,37.730013965801795
2006-06-30 18:00:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,RICHMOND,NONE,600 Block of 32ND AV,-122.491956779206,37.7768766735218
2006-06-30 18:00:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,INGLESIDE,NONE,700 Block of SAN JOSE AV,-122.422851095172,37.7430731234963
2006-06-30 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,MISSION,NONE,15TH ST / LANDERS ST,-122.427760281275,37.7661926848275
2006-06-30 18:00:00,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Friday,SOUTHERN,NONE,MARKET ST / VANNESS AV,-122.419257894814,37.7751462916539
2006-06-30 18:00:00,SEX OFFENSES FORCIBLE,CHILD ABUSE SEXUAL,Friday,TARAVAL,NONE,300 Block of CLAREMONT BL,-122.465271016214,37.740178074602
2006-06-30 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,DOWNEY ST / ASHBURY ST,-122.446505293463,37.7637090489028
2006-06-30 18:00:00,NON-CRIMINAL,LOCATED PROPERTY,Friday,INGLESIDE,NONE,700 Block of SAN JOSE AV,-122.422851095172,37.7430731234963
2006-06-30 18:00:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,SOUTHERN,NONE,MARKET ST / VANNESS AV,-122.419257894814,37.7751462916539
2006-06-30 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,BAYVIEW,NONE,1400 Block of THOMAS AV,-122.38854283127199,37.72878928885479
2006-06-30 17:55:00,OTHER OFFENSES,PAROLE VIOLATION,Friday,MISSION,NONE,3200 Block of 25TH ST,-122.414237298605,37.750938894149606
2006-06-30 17:54:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Friday,SOUTHERN,"ARREST, BOOKED",MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870036
2006-06-30 17:51:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Friday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.419814593811,37.7658427213372
2006-06-30 17:50:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,RICHMOND,NONE,37TH AV / FULTON ST,-122.49704580193199,37.7719807435253
2006-06-30 17:45:00,ASSAULT,THREATS AGAINST LIFE,Friday,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.413047972078,37.781911962829795
2006-06-30 17:45:00,NON-CRIMINAL,AIDED CASE,Friday,BAYVIEW,JUVENILE ADMONISHED,800 Block of INNES AV,-122.374882420332,37.731431829647
2006-06-30 17:45:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,TARAVAL,NONE,300 Block of RANDOLPH ST,-122.465757150563,37.714228536469896
2006-06-30 17:30:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,1400 Block of JONES ST,-122.414669999672,37.7945661261333
2006-06-30 17:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,TARAVAL,NONE,0 Block of GENEVA AV,-122.451312748281,37.7224526962267
2006-06-30 17:30:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,INGLESIDE,NONE,1600 Block of CORTLAND AV,-122.408562062556,37.7397164786621
2006-06-30 17:30:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,SOUTHERN,NONE,9TH ST / HOWARD ST,-122.413163134276,37.7749926445385
2006-06-30 17:30:00,MISSING PERSON,MISSING JUVENILE,Friday,TARAVAL,NONE,2100 Block of 28TH AV,-122.485730103582,37.747266006458794
2006-06-30 17:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.37551296863501,37.730806609582
2006-06-30 17:23:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,INGLESIDE,NONE,100 Block of REY ST,-122.41199845273898,37.7116685884705
2006-06-30 17:22:00,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,PARK,"ARREST, BOOKED",GROVE ST / BRODERICK ST,-122.43965964948,37.7757133642454
2006-06-30 17:15:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,RICHMOND,NONE,400 Block of 18TH AV,-122.477237626959,37.7794507243979
2006-06-30 17:15:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,NORTHERN,NONE,900 Block of EDDY ST,-122.423290225168,37.7825205059981
2006-06-30 17:05:00,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,INGLESIDE,"ARREST, CITED",MISSION ST / SANTAROSA AV,-122.433984625143,37.7257629202499
2006-06-30 17:00:00,NON-CRIMINAL,LOST PROPERTY,Friday,NORTHERN,NONE,600 Block of VANNESS AV,-122.420691386664,37.7814832523537
2006-06-30 17:00:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,MISSION,NONE,3400 Block of MARKET ST,-122.442685313315,37.756922417156
2006-06-30 17:00:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,CENTRAL,NONE,700 Block of MONTGOMERY ST,-122.403476889378,37.7959744192235
2006-06-30 17:00:00,ASSAULT,BATTERY,Friday,BAYVIEW,"ARREST, BOOKED",1100 Block of KEY AV,-122.39867406950701,37.720360884728606
2006-06-30 17:00:00,NON-CRIMINAL,LOST PROPERTY,Friday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2006-06-30 17:00:00,VEHICLE THEFT,STOLEN TRUCK,Friday,MISSION,NONE,15TH ST / JULIAN AV,-122.421057854839,37.766598778147795
2006-06-30 17:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,NORTHERN,NONE,800 Block of FILLMORE ST,-122.43154968305599,37.777230111352296
2006-06-30 17:00:00,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Friday,BAYVIEW,NONE,JERROLD AV / UPTON ST,-122.40031409336201,37.7449816963682
2006-06-30 17:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,CENTRAL,NONE,500 Block of JACKSON ST,-122.40480639566799,37.796308532475294
2006-06-30 17:00:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,TARAVAL,NONE,3700 Block of MORAGA ST,-122.502863157276,37.7548844748504
2006-06-30 17:00:00,WARRANTS,WARRANT ARREST,Friday,BAYVIEW,"ARREST, BOOKED",1100 Block of KEY AV,-122.39867406950701,37.720360884728606
2006-06-30 17:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,MISSION,NONE,17TH ST / HAMPSHIRE ST,-122.408427407542,37.7644278689168
2006-06-30 17:00:00,NON-CRIMINAL,LOCATED PROPERTY,Friday,TARAVAL,NONE,3700 Block of MORAGA ST,-122.502863157276,37.7548844748504
2006-06-30 16:49:00,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Friday,TENDERLOIN,NONE,TURK ST / TAYLOR ST,-122.410768766343,37.7832145190013
2006-06-30 16:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.782731788488704
