Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2011-03-27 21:00:00,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Sunday,INGLESIDE,NONE,300 Block of TEDDY AV,-122.409668464652,37.7155046455883
2011-03-27 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,14TH ST / SOUTH VAN NESS AV,-122.417803355796,37.7684043083075
2011-03-27 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,800 Block of URBANO DR,-122.463421633503,37.723517646764996
2011-03-27 21:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,UNFOUNDED,600 Block of SHOTWELL ST,-122.41563229606199,37.7580201625156
2011-03-27 20:40:00,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,MISSION,NONE,1100 Block of POTRERO AV,-122.406324313914,37.7536322498822
2011-03-27 20:30:00,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Sunday,RICHMOND,NONE,100 Block of 20TH AV,-122.479647909386,37.7850393297948
2011-03-27 20:30:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,INGLESIDE,PSYCHOPATHIC CASE,1200 Block of GIRARD ST,-122.400429640823,37.7171464036619
2011-03-27 20:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,1300 Block of VERMONT ST,-122.40341432601299,37.752524020261
2011-03-27 20:28:00,WARRANTS,WARRANT ARREST,Sunday,MISSION,"ARREST, BOOKED",HARTFORD ST / 19TH ST,-122.43374506984101,37.759356432749904
2011-03-27 20:07:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,MISSION,NONE,100 Block of JULIAN AV,-122.420908468984,37.7657766621198
2011-03-27 20:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,PARK,NONE,HAIGHT ST / CENTRAL AV,-122.44364992512399,37.7704257255243
2011-03-27 20:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,100 Block of TUCKER AV,-122.40695561414499,37.716276682291706
2011-03-27 20:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,NORTHERN,NONE,GEARY ST / VANNESS AV,-122.421395819115,37.7856843389472
2011-03-27 19:50:00,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,BAYVIEW,NONE,RHODEISLAND ST / 23RD ST,-122.40159033687901,37.7545698243645
2011-03-27 19:41:00,ASSAULT,THREATS AGAINST LIFE,Sunday,SOUTHERN,"ARREST, BOOKED",100 Block of 4TH ST,-122.4039407276,37.784300707234394
2011-03-27 19:41:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,SOUTHERN,"ARREST, BOOKED",100 Block of 4TH ST,-122.4039407276,37.784300707234394
2011-03-27 19:40:00,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Sunday,BAYVIEW,EXCEPTIONAL CLEARANCE,NEWCOMB AV / NEWHALL ST,-122.391648748966,37.7362897860778
2011-03-27 19:40:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,TENDERLOIN,PSYCHOPATHIC CASE,0 Block of TURK ST,-122.409853729941,37.7833862379382
2011-03-27 19:37:00,ASSAULT,BATTERY,Sunday,INGLESIDE,LOCATED,200 Block of YERBABUENA AV,-122.45934501969101,37.7339416420231
2011-03-27 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,100 Block of TAPIA DR,-122.48126061010001,37.720584455074295
2011-03-27 19:30:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,1100 Block of EDDY ST,-122.42577891406,37.7823192392643
2011-03-27 19:03:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,MISSION,"ARREST, CITED",MISSION ST / 18TH ST,-122.419360352761,37.7618358012376
2011-03-27 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,1400 Block of OAK ST,-122.44320600453199,37.7723435628758
2011-03-27 19:00:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,CENTRAL,"ARREST, CITED",LEAVENWORTH ST / GEARY ST,-122.414809966357,37.7865194111614
2011-03-27 19:00:00,MISSING PERSON,MISSING JUVENILE,Sunday,PARK,LOCATED,800 Block of CENTRAL AV,-122.444994681535,37.77743975916521
2011-03-27 19:00:00,MISSING PERSON,MISSING JUVENILE,Sunday,PARK,LOCATED,800 Block of CENTRAL AV,-122.444994681535,37.77743975916521
2011-03-27 19:00:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,BAYVIEW,NONE,ANZA ST / 18TH AV,-122.477099544732,37.778503105625795
2011-03-27 18:46:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,BAYVIEW,"ARREST, CITED",THORNTON AV / SCOTIA AV,-122.399424643338,37.7317036852921
2011-03-27 18:30:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,BAYVIEW,NONE,500 Block of FRANCISCO ST,-122.414245206359,37.8045263708092
2011-03-27 18:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,TARAVAL,NONE,1400 Block of IRVING ST,-122.473358347737,37.7636723200319
2011-03-27 18:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2011-03-27 18:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,RICHMOND,NONE,800 Block of CLEMENT ST,-122.468172949405,37.782721264342605
2011-03-27 18:00:00,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Sunday,MISSION,PROSECUTED BY OUTSIDE AGENCY,24TH ST / CHURCH ST,-122.427439726983,37.75170513288821
2011-03-27 18:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,TARAVAL,NONE,0 Block of DENSLOWE DR,-122.474376074494,37.724638361516206
2011-03-27 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,2800 Block of SAN JOSE AV,-122.45415493801,37.712854833041895
2011-03-27 18:00:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,INGLESIDE,NONE,4000 Block of MISSION ST,-122.4279300515,37.7322144934669
2011-03-27 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,22ND ST / WISCONSIN ST,-122.398940830836,37.7573017724756
2011-03-27 17:48:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524
2011-03-27 17:48:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524
2011-03-27 17:48:00,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524
2011-03-27 17:47:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685
2011-03-27 17:40:00,OTHER OFFENSES,HARASSING PHONE CALLS,Sunday,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,2200 Block of BEACH ST,-122.446095012633,37.803332110940396
2011-03-27 17:40:00,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Sunday,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,2200 Block of BEACH ST,-122.446095012633,37.803332110940396
2011-03-27 17:34:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,CENTRAL,NONE,2200 Block of STOCKTON ST,-122.410474365171,37.806495689867
2011-03-27 17:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,KEARNY ST / THE EMBARCADERONORTH ST,-122.407278660793,37.80741901490021
2011-03-27 17:30:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,SOUTHERN,NONE,500 Block of MISSION ST,-122.398912581875,37.7886287320653
2011-03-27 17:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,400 Block of JERSEY ST,-122.43514100527901,37.750481224303705
2011-03-27 17:16:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,RICHMOND,PSYCHOPATHIC CASE,4100 Block of CLEMENT ST,-122.50363781312001,37.7812059887529
2011-03-27 17:00:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,TARAVAL,NONE,500 Block of SHIELDS ST,-122.46759581954599,37.717958045869295
2011-03-27 17:00:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,SOUTHERN,NONE,0 Block of RAUSCH ST,-122.40966273139799,37.776510259917295
2011-03-27 17:00:00,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Sunday,INGLESIDE,NONE,400 Block of VIENNA ST,-122.42990131626499,37.7212651901839
2011-03-27 17:00:00,FRAUD,DEFRAUDING AN INNKEEPER,Sunday,SOUTHERN,"ARREST, CITED",1200 Block of MARKET ST,-122.415448759562,37.778293520129
2011-03-27 16:50:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,BUSH ST / VANNESS AV,-122.421949487547,37.7884881521135
2011-03-27 16:39:00,LARCENY/THEFT,GRAND THEFT COIN OPERATED MACHINE,Sunday,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2011-03-27 16:39:00,VANDALISM,VANDALISM OR GRAFFITI ON OR WITHIN 100 FT OF HIGHWAY,Sunday,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2011-03-27 16:30:00,ASSAULT,CHILD ABUSE (PHYSICAL),Sunday,BAYVIEW,NONE,MENDELL ST / NEWHALL ST,-122.38385471959499,37.7423809517109
2011-03-27 16:30:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,BAYVIEW,NONE,MENDELL ST / NEWHALL ST,-122.38385471959499,37.7423809517109
2011-03-27 16:30:00,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,STEVENSON ST / 7TH ST,-122.411935615745,37.780006442029794
2011-03-27 16:30:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,BAYVIEW,NONE,MENDELL ST / NEWHALL ST,-122.38385471959499,37.7423809517109
2011-03-27 16:30:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2011-03-27 16:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,400 Block of 2ND ST,-122.393822011628,37.783318849062795
2011-03-27 16:30:00,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2011-03-27 16:20:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,SOUTHERN,NONE,1700 Block of MARKET ST,-122.423098219736,37.772268312998904
2011-03-27 16:15:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,NORTHERN,NONE,1500 Block of FILLMORE ST,-122.432880595215,37.7838255788976
2011-03-27 16:14:00,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Sunday,CENTRAL,NONE,900 Block of LEAVENWORTH ST,-122.415398945224,37.7898046588912
2011-03-27 16:11:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.397744427103,37.7299346936044
2011-03-27 16:10:00,WARRANTS,WARRANT ARREST,Sunday,BAYVIEW,"ARREST, BOOKED",200 Block of WILLIAMS AV,-122.398510211613,37.7301550499917
2011-03-27 16:10:00,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,Sunday,BAYVIEW,"ARREST, BOOKED",200 Block of WILLIAMS AV,-122.398510211613,37.7301550499917
2011-03-27 16:08:00,NON-CRIMINAL,AIDED CASE,Sunday,INGLESIDE,NONE,800 Block of ELLSWORTH ST,-122.416446124049,37.7329162539537
2011-03-27 16:04:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,SOUTHERN,NONE,JESSIE ST / 6TH ST,-122.40924767554701,37.7813987340892
2011-03-27 16:04:00,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,SOUTHERN,NONE,JESSIE ST / 6TH ST,-122.40924767554701,37.7813987340892
2011-03-27 16:04:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,SOUTHERN,NONE,JESSIE ST / 6TH ST,-122.40924767554701,37.7813987340892
2011-03-27 16:00:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,NORTHERN,NONE,FILLMORE ST / EDDY ST,-122.432329732386,37.7814292195409
2011-03-27 16:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,LOMBARD ST / HYDE ST,-122.419616109671,37.8019942438049
2011-03-27 16:00:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE",Sunday,TARAVAL,NONE,200 Block of WESTPORTAL AV,-122.46811749981501,37.7389000144845
2011-03-27 16:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,MISSION,NONE,900 Block of SHOTWELL ST,-122.41531378820999,37.7532172678798
2011-03-27 16:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,CENTRAL,NONE,0 Block of CUSHMAN ST,-122.411876312869,37.792185091049795
2011-03-27 16:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,CENTRAL,NONE,0 Block of ALTA ST,-122.40401479699301,37.801624498134714
2011-03-27 15:55:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,500 Block of MCALLISTER ST,-122.42109715964199,37.7800451637604
2011-03-27 15:30:00,MISSING PERSON,MISSING ADULT,Sunday,PARK,LOCATED,0 Block of BEULAH ST,-122.450910971518,37.7675357295038
2011-03-27 15:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,INGLESIDE,NONE,LEESE ST / PARK ST,-122.423639781183,37.736689305729
2011-03-27 15:15:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,CENTRAL,NONE,100 Block of SUTTER ST,-122.40336641711201,37.7899452996011
2011-03-27 15:08:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,NORTHERN,PSYCHOPATHIC CASE,600 Block of EDDY ST,-122.41838200860701,37.783258377094896
2011-03-27 15:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,GOUGH ST / STEVENSON ST,-122.42144246365999,37.7726384794114
2011-03-27 15:00:00,BURGLARY,"BURGLARY,FLAT UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,PARK,NONE,300 Block of CORBETT AV,-122.446136454029,37.759135495005296
2011-03-27 15:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,CENTRAL,NONE,JONES ST / BEACH ST,-122.417265053145,37.807073051215
2011-03-27 14:56:00,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2011-03-27 14:56:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2011-03-27 14:49:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,BAYVIEW,NONE,300 Block of BAY SHORE BL,-122.40647997586399,37.741057552813004
2011-03-27 14:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,4000 Block of MISSION ST,-122.4279300515,37.7322144934669
2011-03-27 14:30:00,ASSAULT,THREATS AGAINST LIFE,Sunday,PARK,NONE,100 Block of BRODERICK ST,-122.43887424471001,37.771523661004295
2011-03-27 14:30:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,PARK,NONE,100 Block of BRODERICK ST,-122.43887424471001,37.771523661004295
2011-03-27 14:26:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Sunday,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.415669661443,37.7821198488931
2011-03-27 14:00:00,ASSAULT,THREATS AGAINST LIFE,Sunday,TARAVAL,"ARREST, BOOKED",1300 Block of 16TH AV,-122.47377764332899,37.762757285701795
2011-03-27 14:00:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,INGLESIDE,NONE,100 Block of DELTA ST,-122.407500247747,37.7175443680185
2011-03-27 14:00:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN",Sunday,BAYVIEW,NONE,0 Block of CAMERON WY,-122.38595440776301,37.7201934104437
2011-03-27 14:00:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,TARAVAL,"ARREST, BOOKED",1300 Block of 16TH AV,-122.47377764332899,37.762757285701795
2011-03-27 14:00:00,LARCENY/THEFT,"LICENSE PLATE OR TAB, THEFT OF",Sunday,BAYVIEW,NONE,6200 Block of 3RD ST,-122.395989596412,37.721313139839
2011-03-27 14:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,2200 Block of STOCKTON ST,-122.41033761357599,37.8065128768551
2011-03-27 14:00:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,TARAVAL,"ARREST, BOOKED",1300 Block of 16TH AV,-122.47377764332899,37.762757285701795
2011-03-27 14:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,1500 Block of YORK ST,-122.40753446403099,37.7479275068737
2011-03-27 13:35:00,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Sunday,NORTHERN,NONE,500 Block of LARKIN ST,-122.417367329727,37.7828626236813
2011-03-27 13:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,0 Block of MAYNARD ST,-122.42954335066999,37.729164231188896
