Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2003-06-29 22:29:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,CENTRAL,"ARREST, BOOKED",1000 Block of HYDE ST,-122.41723150829,37.79052671887821
2003-06-29 22:29:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,CENTRAL,"ARREST, BOOKED",1000 Block of HYDE ST,-122.41723150829,37.79052671887821
2003-06-29 22:15:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,MISSION,"ARREST, BOOKED",1900 Block of 15TH ST,-122.42828299271099,37.7661073531609
2003-06-29 22:15:00,WARRANTS,WARRANT ARREST,Sunday,MISSION,"ARREST, BOOKED",2200 Block of MISSION ST,-122.419350173229,37.76101609120561
2003-06-29 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,BAYVIEW,NONE,SHAFTER AV / HAWES ST,-122.383248801238,37.7267991575965
2003-06-29 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,400 Block of VALENCIA ST,-122.421935077177,37.7661343875141
2003-06-29 22:00:00,MISSING PERSON,MISSING JUVENILE,Sunday,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.42311590486099,37.71041463661261
2003-06-29 21:50:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,3RD ST / HARRISON ST,-122.397388784833,37.7825543452197
2003-06-29 21:45:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,FRANKLIN ST / POST ST,-122.42321767392,37.78640179539261
2003-06-29 21:44:00,DRUG/NARCOTIC,POSSESSION OF HEROIN,Sunday,SOUTHERN,"ARREST, BOOKED",MARKET ST / 7TH ST,-122.41251534136299,37.7804777480279
2003-06-29 21:35:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,TENDERLOIN,"ARREST, CITED",ANTONIO ST / JONES ST,-122.41288317794,37.785353035870706
2003-06-29 21:35:00,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Sunday,TARAVAL,NONE,100 Block of MAJESTIC AV,-122.45259604241801,37.7162402296878
2003-06-29 21:30:00,MISSING PERSON,MISSING JUVENILE,Sunday,SOUTHERN,NONE,200 Block of I-80,-122.36493749408001,37.8102044406285
2003-06-29 21:24:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,MISSION,NONE,400 Block of SANCHEZ ST,-122.43068085873699,37.761550773931496
2003-06-29 21:20:00,MISSING PERSON,MISSING ADULT,Sunday,PARK,NONE,1200 Block of 6TH AV,-122.463203764361,37.76464299551579
2003-06-29 21:20:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,INGLESIDE,NONE,100 Block of PARIS ST,-122.43157921251499,37.7262214019626
2003-06-29 21:10:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,SOUTHERN,"ARREST, CITED",7TH ST / MARKET ST,-122.41251534136299,37.7804777480279
2003-06-29 21:00:00,ASSAULT,BATTERY,Sunday,TENDERLOIN,NONE,EDDY ST / LARKIN ST,-122.417530696987,37.783310753974
2003-06-29 21:00:00,MISSING PERSON,FOUND PERSON,Sunday,INGLESIDE,LOCATED,2100 Block of CAYUGA AV,-122.45426926486799,37.7104830193095
2003-06-29 21:00:00,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2003-06-29 21:00:00,MISSING PERSON,MISSING ADULT,Sunday,INGLESIDE,LOCATED,2100 Block of CAYUGA AV,-122.45426926486799,37.7104830193095
2003-06-29 21:00:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,PARK,"ARREST, CITED",PIERCE ST / FULTON ST,-122.43486585347,37.7772809749218
2003-06-29 20:45:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,CENTRAL,"ARREST, CITED",300 Block of BAY ST,-122.41280375299999,37.8057739875696
2003-06-29 20:45:00,FRAUD,"TRICK AND DEVICE, PETTY THEFT",Sunday,MISSION,NONE,2000 Block of MARKET ST,-122.426955631709,37.769247063207004
2003-06-29 20:30:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Sunday,NORTHERN,NONE,2300 Block of CHESTNUT ST,-122.442038694776,37.800136284787996
2003-06-29 20:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.427991151918,37.7849531241383
2003-06-29 20:26:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of LEAVENWORTH ST,-122.414269361877,37.7842081124308
2003-06-29 20:26:00,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of LEAVENWORTH ST,-122.414269361877,37.7842081124308
2003-06-29 20:26:00,OTHER OFFENSES,RESISTING ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of LEAVENWORTH ST,-122.414269361877,37.7842081124308
2003-06-29 20:26:00,WARRANTS,WARRANT ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of LEAVENWORTH ST,-122.414269361877,37.7842081124308
2003-06-29 20:15:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,MISSION,NONE,2900 Block of FOLSOM ST,-122.413777740935,37.7500922132283
2003-06-29 20:15:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,INGLESIDE,NONE,29TH ST / MISSION ST,-122.420896598743,37.7440381549474
2003-06-29 20:15:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,INGLESIDE,NONE,29TH ST / MISSION ST,-122.420896598743,37.7440381549474
2003-06-29 20:14:00,WARRANTS,WARRANT ARREST,Sunday,MISSION,"ARREST, BOOKED",24TH ST / DOLORES ST,-122.425153003164,37.7518414001598
2003-06-29 20:11:00,RUNAWAY,RUNAWAY,Sunday,SOUTHERN,LOCATED,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2003-06-29 20:03:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,SOUTHERN,NONE,800 Block of 3RD ST,-122.39142506985701,37.7778727797586
2003-06-29 20:00:00,WEAPON LAWS,LOCATED EXPLOSIVE DEVICE,Sunday,INGLESIDE,NONE,0 Block of OLIVER ST,-122.45010291076099,37.7089456366141
2003-06-29 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,SCOTT ST / BAY ST,-122.441559373631,37.802049799459894
2003-06-29 20:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,BUSH ST / POLK ST,-122.420307355728,37.7886989511418
2003-06-29 20:00:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,BAYVIEW,NONE,2700 Block of SAN BRUNO AV,-122.403408669191,37.727005319629995
2003-06-29 19:45:00,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,BAYVIEW,NONE,MANSELL ST / SAN BRUNO AV,-122.401073706993,37.7215354317028
2003-06-29 19:39:00,WARRANTS,WARRANT ARREST,Sunday,NORTHERN,"ARREST, BOOKED",1400 Block of LARKIN ST,-122.419062415432,37.79126353611321
2003-06-29 19:30:00,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Sunday,INGLESIDE,NONE,0 Block of SERGEANT JOHN V YOUNG ST,-122.44470706345501,37.7249307267936
2003-06-29 19:30:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,RICHMOND,NONE,BRODERICK ST / SUTTER ST,-122.44154026917101,37.7850356913071
2003-06-29 19:28:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,SOUTHERN,"ARREST, BOOKED",400 Block of 6TH ST,-122.40367144217699,37.77703244359461
2003-06-29 19:20:00,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,MISSION,NONE,1600 Block of 15TH ST,-122.42022629018801,37.7665942916839
2003-06-29 19:18:00,NON-CRIMINAL,IMPOUNDED VEHICLE,Sunday,NORTHERN,NONE,0 Block of CERVANTES BL,-122.438303387855,37.8036341301778
2003-06-29 19:13:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,RICHMOND,"ARREST, CITED",2ND AV / CABRILLO ST,-122.45958957216999,37.7755650573718
2003-06-29 19:03:00,OTHER OFFENSES,MISCELLANEOUS STATE FELONY,Sunday,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,600 Block of LARCH ST,-122.42812986551901,37.7814240041364
2003-06-29 19:03:00,ASSAULT,THREATS AGAINST LIFE,Sunday,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,600 Block of LARCH ST,-122.42812986551901,37.7814240041364
2003-06-29 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,MARKET ST / CASTRO ST,-122.435187699322,37.7626702770923
2003-06-29 19:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2003-06-29 19:00:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,TARAVAL,NONE,1300 Block of 10TH AV,-122.467247854473,37.7630441175462
2003-06-29 19:00:00,VEHICLE THEFT,"VEHICLE, RECOVERED, MOTORCYCLE",Sunday,TARAVAL,NONE,1300 Block of 10TH AV,-122.467247854473,37.7630441175462
2003-06-29 19:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,HILL ST / NOE ST,-122.432255304337,37.75542253697321
2003-06-29 19:00:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2003-06-29 19:00:00,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Sunday,PARK,NONE,SCOTT ST / TURK ST,-122.437075560707,37.7798680003689
2003-06-29 18:57:00,ASSAULT,BATTERY,Sunday,TENDERLOIN,NONE,0 Block of TURK ST,-122.409853729941,37.7833862379382
2003-06-29 18:53:00,ASSAULT,BATTERY,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITED NATIONS PZ,-122.41431222924,37.77983391835871
2003-06-29 18:51:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,INGLESIDE,"ARREST, BOOKED",400 Block of LONDON ST,-122.435748489752,37.721943365
2003-06-29 18:45:00,ASSAULT,BATTERY,Sunday,NORTHERN,"ARREST, CITED",1000 Block of VAN NESS AV,-122.421092281902,37.784999643568
2003-06-29 18:45:00,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,TARAVAL,NONE,1900 Block of FUNSTON AV,-122.46972682321,37.751644678281004
2003-06-29 18:43:00,OTHER OFFENSES,RESISTING ARREST,Sunday,RICHMOND,"ARREST, BOOKED",POST ST / BAKER ST,-122.44299184243,37.7838965268972
2003-06-29 18:43:00,WARRANTS,WARRANT ARREST,Sunday,RICHMOND,"ARREST, BOOKED",POST ST / BAKER ST,-122.44299184243,37.7838965268972
2003-06-29 18:43:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,RICHMOND,"ARREST, BOOKED",POST ST / BAKER ST,-122.44299184243,37.7838965268972
2003-06-29 18:43:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Sunday,RICHMOND,"ARREST, BOOKED",POST ST / BAKER ST,-122.44299184243,37.7838965268972
2003-06-29 18:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,PRESIDIO AV / WASHINGTON ST,-122.44733132799401,37.7899395913941
2003-06-29 18:21:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,MISSION,"ARREST, CITED",DUBOCE AV / STEVENSON ST,-122.421586602877,37.7699166801484
2003-06-29 18:10:00,ASSAULT,BATTERY,Sunday,TENDERLOIN,"ARREST, CITED",100 Block of MCALLISTER ST,-122.41452262258,37.7808752665663
2003-06-29 18:04:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,SOUTHERN,"ARREST, BOOKED",MARKET ST / JONES ST,-122.41197948750099,37.780903969652904
2003-06-29 18:00:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,MISSION,NONE,200 Block of GUERRERO ST,-122.42426248532301,37.767682622133705
2003-06-29 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,6TH ST / HARRISON ST,-122.404071611414,37.777274185412395
2003-06-29 18:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,TAYLOR ST / MARKET ST,-122.41029351969699,37.7822305869807
2003-06-29 18:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147
2003-06-29 18:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,PARK,NONE,1300 Block of HAIGHT ST,-122.444524277297,37.7703704336439
2003-06-29 17:56:00,WARRANTS,WARRANT ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",300 Block of HARRISON ST,-122.391673509398,37.7871426531094
2003-06-29 17:55:00,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Sunday,MISSION,"ARREST, BOOKED",BARTLETT ST / CESAR CHAVEZ ST,-122.41916907664101,37.748137252742
2003-06-29 17:55:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,MISSION,"ARREST, BOOKED",BARTLETT ST / CESAR CHAVEZ ST,-122.41916907664101,37.748137252742
2003-06-29 17:50:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,NORTHERN,NONE,0 Block of GROVE ST,-122.417448582701,37.7786438096934
2003-06-29 17:47:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of JONES ST,-122.41219255572099,37.781604574125204
2003-06-29 17:38:00,DRUG/NARCOTIC,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,Sunday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2003-06-29 17:38:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2003-06-29 17:30:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,BAYVIEW,NONE,800 Block of MICHIGAN ST,-122.38639760713,37.7593253079339
2003-06-29 17:30:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,RICHMOND,NONE,30TH AV / FULTON ST,-122.48953860175399,37.772324696630896
2003-06-29 17:20:00,ASSAULT,BATTERY,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of CYRIL MAGNIN STORTH ST,-122.40864858783002,37.7849124714319
2003-06-29 17:20:00,WARRANTS,WARRANT ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of CYRIL MAGNIN STORTH ST,-122.40864858783002,37.7849124714319
2003-06-29 17:15:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,TARAVAL,"ARREST, CITED",19TH AV / SANTIAGO ST,-122.47577349779101,37.74491906959671
2003-06-29 17:03:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,NORTHERN,NONE,0 Block of ROSE ST,-122.421701514338,37.77364121596421
2003-06-29 17:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,STEINER ST / OFARRELL ST,-122.434352484025,37.7830826586772
2003-06-29 17:00:00,VANDALISM,"MALICIOUS MISCHIEF, BUILDING UNDER CONSTRUCTION",Sunday,BAYVIEW,NONE,700 Block of PHELPS ST,-122.39048429849701,37.740819670966
2003-06-29 17:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,NORTHERN,NONE,1700 Block of OFARRELL ST,-122.43353308664899,37.783131565114005
2003-06-29 17:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,NORTHERN,NONE,600 Block of IVY ST,-122.42884373637199,37.776668681291795
2003-06-29 17:00:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,NORTHERN,NONE,100 Block of GROVE ST,-122.419085788323,37.7784353333225
2003-06-29 17:00:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,SOUTHERN,NONE,3RD ST / CHANNEL ST,-122.38989813959299,37.7748981937226
2003-06-29 17:00:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Sunday,NORTHERN,NONE,600 Block of IVY ST,-122.42884373637199,37.776668681291795
2003-06-29 17:00:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,CENTRAL,NONE,GEARY ST / POWELL ST,-122.40823102626801,37.7873594949331
2003-06-29 17:00:00,ASSAULT,THREATS AGAINST LIFE,Sunday,RICHMOND,NONE,500 Block of 24TH AV,-122.483661456416,37.7791571012742
2003-06-29 17:00:00,MISSING PERSON,FOUND PERSON,Sunday,INGLESIDE,LOCATED,0 Block of SEARS ST,-122.453173494766,37.7101552488576
2003-06-29 16:57:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,MISSION,"ARREST, CITED",MISSION ST / 15TH ST,-122.419827929969,37.7666737551881
2003-06-29 16:50:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,TENDERLOIN,NONE,MASON ST / EDDY ST,-122.40931311143801,37.7843478512922
2003-06-29 16:46:00,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Sunday,TENDERLOIN,NONE,600 Block of OFARRELL ST,-122.415357786653,37.7855449803674
2003-06-29 16:44:00,WARRANTS,WARRANT ARREST,Sunday,MISSION,"ARREST, BOOKED",17TH ST / TREAT AV,-122.413591695569,37.763822225946605
2003-06-29 16:41:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,INGLESIDE,"ARREST, CITED",MISSION ST / RANDALL ST,-122.423580687159,37.739884956627705
2003-06-29 16:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,GOLDEN GATE AV / GOUGH ST,-122.423732220515,37.7806111466329
2003-06-29 16:20:00,ASSAULT,BATTERY,Sunday,RICHMOND,NONE,400 Block of MIDDLE DR,-122.46393260639,37.769840041112396
2003-06-29 16:18:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,MISSION,"ARREST, BOOKED",800 Block of VALENCIA ST,-122.421380986073,37.7589148884581
2003-06-29 16:08:00,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Sunday,NORTHERN,NONE,900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679
2003-06-29 16:00:00,ASSAULT,BATTERY,Sunday,RICHMOND,"ARREST, BOOKED",400 Block of 20TH AV,-122.479241431478,37.779356245781706
2003-06-29 16:00:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,BAYVIEW,NONE,200 Block of DE HARO ST,-122.40184933975901,37.7667651112189
2003-06-29 16:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,BAYVIEW,NONE,3RD ST / PALOU AV,-122.390971734594,37.73401521810371
2003-06-29 16:00:00,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,300 Block of BEALE ST,-122.39198551370701,37.788020382906296
2003-06-29 16:00:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,TENDERLOIN,NONE,LARKIN ST / MCALLISTER ST,-122.416948565883,37.780468926825
2003-06-29 16:00:00,MISSING PERSON,MISSING JUVENILE,Sunday,TARAVAL,LOCATED,0 Block of THRIFT ST,-122.45531874616002,37.717428249952505
2003-06-29 16:00:00,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,TENDERLOIN,NONE,HYDE ST / GOLDEN GATE AV,-122.415508242789,37.7816542805847
2003-06-29 16:00:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,SOUTHERN,NONE,400 Block of 10TH ST,-122.410541166987,37.7709130566165
2003-06-29 16:00:00,ASSAULT,CHILD ABUSE (PHYSICAL),Sunday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2003-06-29 15:45:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,SOUTHERN,"ARREST, CITED",900 Block of MARKET ST,-122.408421116922,37.7835699386918
2003-06-29 15:43:00,MISSING PERSON,FOUND PERSON,Sunday,SOUTHERN,JUVENILE BOOKED,700 Block of MARKET ST,-122.40535937175301,37.7859774761625
2003-06-29 15:43:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,SOUTHERN,JUVENILE BOOKED,700 Block of MARKET ST,-122.40535937175301,37.7859774761625
2003-06-29 15:40:00,ASSAULT,ATTEMPTED SIMPLE ASSAULT,Sunday,TENDERLOIN,"ARREST, CITED",200 Block of MASON ST,-122.40966041778799,37.7857429288295
2003-06-29 15:39:00,WARRANTS,WARRANT ARREST,Sunday,MISSION,"ARREST, BOOKED",18TH ST / MISSION ST,-122.41936035276899,37.76183580124221
2003-06-29 15:30:00,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2003-06-29 15:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,PARK,NONE,600 Block of DUBOCE AV,-122.434249624241,37.769200289573796
2003-06-29 15:24:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,BAYVIEW,NONE,18TH ST / PENNSYLVANIA AV,-122.39361328485501,37.7627549475679
2003-06-29 15:24:00,MISSING PERSON,MISSING JUVENILE,Sunday,PARK,LOCATED,100 Block of MASONIC AV,-122.44731296591002,37.780619295768
2003-06-29 15:15:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2003-06-29 15:15:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2003-06-29 15:15:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,SOUTHERN,NONE,0 Block of THE EMBARCADERO SOUTH ST,-122.38816818599501,37.7883061305499
2003-06-29 15:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,1100 Block of CHURCH ST,-122.427400014896,37.7520659016205
2003-06-29 15:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,NORTHERN,NONE,100 Block of GROVE ST,-122.419085788323,37.7784353333225
2003-06-29 15:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.415923448242,37.8085905137102
2003-06-29 15:00:00,VEHICLE THEFT,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,BAYVIEW,NONE,25TH ST / ILLINOIS ST,-122.38681277635,37.7528899958718
2003-06-29 15:00:00,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,MISSION,NONE,3800 Block of 18TH ST,-122.429490357681,37.761276012999296
2003-06-29 15:00:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Sunday,MISSION,NONE,1100 Block of CHURCH ST,-122.427400014896,37.7520659016205
2003-06-29 14:50:00,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,BAYVIEW,NONE,2300 Block of CESAR CHAVEZ ST,-122.399679574042,37.7494852273741
2003-06-29 14:40:00,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,MASON ST / WASHINGTON ST,-122.411367896478,37.794524799468896
