Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2008-12-28 22:30:00,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Sunday,NORTHERN,NONE,FILLMORE ST / HERMANN ST,-122.43007661728399,37.770242204169
2008-12-28 22:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,600 Block of 5TH ST,-122.397538830416,37.775675468707
2008-12-28 22:27:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,RICHMOND,NONE,400 Block of 31ST AV,-122.491300789427,37.7807392349426
2008-12-28 22:15:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,CENTRAL,NONE,1400 Block of MASON ST,-122.411873518062,37.796710893825
2008-12-28 22:05:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,CENTRAL,DISTRICT ATTORNEY REFUSES TO PROSECUTE,400 Block of POST ST,-122.409256096494,37.788239899778
2008-12-28 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,PARK,NONE,CARL ST / STANYAN ST,-122.45275843965,37.76544331963179
2008-12-28 22:00:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,PARK,NONE,1800 Block of HAYES ST,-122.446894227692,37.773777891775495
2008-12-28 21:32:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,TENDERLOIN,"ARREST, CITED",300 Block of EDDY ST,-122.412930522059,37.7838344374141
2008-12-28 21:30:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,INGLESIDE,NONE,RICHLAND AV / MISSION ST,-122.42446746767,37.7360604757326
2008-12-28 21:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,BAYVIEW,NONE,1100 Block of FITZGERALD AV,-122.390440681948,37.72041707725121
2008-12-28 21:30:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,100 Block of COLERIDGE ST,-122.42000112094,37.7433946152786
2008-12-28 21:12:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,TARAVAL,"ARREST, BOOKED",100 Block of LOBOS ST,-122.45758514143999,37.7148630090118
2008-12-28 21:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,PARK,"ARREST, CITED",1800 Block of EDDY ST,-122.438098378037,37.7806388583762
2008-12-28 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,800 Block of EDDY ST,-122.421667086071,37.7828419848131
2008-12-28 21:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,CENTRAL,NONE,CHESTNUT ST / STOCKTON ST,-122.409940522411,37.804167564565894
2008-12-28 21:00:00,ASSAULT,BATTERY,Sunday,PARK,"ARREST, CITED",1800 Block of EDDY ST,-122.438098378037,37.7806388583762
2008-12-28 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,0 Block of ROCKWOOD CT,-122.45731565501,37.7428032865959
2008-12-28 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,1900 Block of WASHINGTON ST,-122.42534230955499,37.79268136335021
2008-12-28 20:34:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,MISSION,PSYCHOPATHIC CASE,400 Block of SANCHEZ ST,-122.43062552704201,37.7624209454461
2008-12-28 20:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2008-12-28 20:30:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,TARAVAL,"ARREST, CITED",KIRKHAM ST / 20TH AV,-122.477936871521,37.759782300447604
2008-12-28 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,ERIE ST / MISSION ST,-122.420034521733,37.769043728757
2008-12-28 20:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,NORTHERN,NONE,500 Block of WEBSTER ST,-122.429344544489,37.77535295966911
2008-12-28 20:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,PARK,NONE,FREDERICK ST / CLAYTON ST,-122.44801386238998,37.767005173992096
2008-12-28 20:00:00,LARCENY/THEFT,PETTY THEFT AUTO STRIP,Sunday,INGLESIDE,NONE,0 Block of BRUNSWICK ST,-122.43884422428499,37.7118707376139
2008-12-28 20:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,4TH ST / MISSION ST,-122.404270179486,37.78447885387449
2008-12-28 20:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,MISSION,NONE,4100 Block of 18TH ST,-122.435563016294,37.760801062884
2008-12-28 20:00:00,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Sunday,NORTHERN,NONE,1900 Block of GREENWICH ST,-122.43178467706998,37.7995265853422
2008-12-28 19:55:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,PARK,"ARREST, BOOKED",300 Block of BAKER ST,-122.44094958992599,37.7741190407726
2008-12-28 19:55:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,CENTRAL,"ARREST, BOOKED",0 Block of DRUMM ST,-122.396421943768,37.7941447423704
2008-12-28 19:55:00,ASSAULT,BATTERY,Sunday,PARK,"ARREST, BOOKED",300 Block of BAKER ST,-122.44094958992599,37.7741190407726
2008-12-28 19:51:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,SOUTHERN,"ARREST, BOOKED",TURK ST / MASON ST,-122.408953598279,37.783287873572
2008-12-28 19:51:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Sunday,SOUTHERN,"ARREST, BOOKED",TURK ST / MASON ST,-122.408953598279,37.783287873572
2008-12-28 19:51:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,SOUTHERN,"ARREST, BOOKED",TURK ST / MASON ST,-122.408953598279,37.783287873572
2008-12-28 19:51:00,OTHER OFFENSES,RESISTING ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",TURK ST / MASON ST,-122.408953598279,37.783287873572
2008-12-28 19:41:00,ASSAULT,THREATS AGAINST LIFE,Sunday,INGLESIDE,NONE,1100 Block of SILVER AV,-122.4129271346,37.7299644716829
2008-12-28 19:30:00,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,800 Block of GEARY ST,-122.417273344939,37.7861493947594
2008-12-28 19:30:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,TENDERLOIN,"ARREST, CITED",100 Block of POWELL ST,-122.407877787733,37.785968007677496
2008-12-28 19:30:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,SOUTHERN,NONE,10TH ST / MISSION ST,-122.41591119886999,37.775272150137894
2008-12-28 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,14TH ST / HARRISON ST,-122.41339825342199,37.7686709269248
2008-12-28 19:22:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,NAVY RD / GRIFFITH ST,-122.37854421405001,37.7289426950962
2008-12-28 19:22:00,ROBBERY,CARJACKING WITH A GUN,Sunday,BAYVIEW,NONE,NAVY RD / GRIFFITH ST,-122.37854421405001,37.7289426950962
2008-12-28 19:02:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.40722244095501,37.7864562588009
2008-12-28 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,2300 Block of 16TH ST,-122.409529913278,37.7657184395282
2008-12-28 19:00:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,INGLESIDE,NONE,0 Block of RAYMOND AV,-122.404227071159,37.712247130223
2008-12-28 19:00:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,TARAVAL,NONE,SAINT FRANCIS BL / JUNIPERO SERRA BL,-122.471569223936,37.7347048537518
2008-12-28 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,HARRISON ST / 5TH ST,-122.401846367522,37.7790324136251
2008-12-28 19:00:00,DRUG/NARCOTIC,SALE OF AMPHETAMINE,Sunday,SOUTHERN,"ARREST, BOOKED",900 Block of MISSION ST,-122.40805253847,37.7815668300024
2008-12-28 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,800 Block of THE EMBARCADERONORTH ST,-122.40038746482,37.8025735991651
2008-12-28 19:00:00,FORGERY/COUNTERFEITING,"FORGERY, FALSE ENTRIES IN RECORDS OR RETURNS",Sunday,TARAVAL,PROSECUTED BY OUTSIDE AGENCY,900 Block of SHIELDS ST,-122.471191778934,37.7179340310405
2008-12-28 19:00:00,WARRANTS,WARRANT ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",900 Block of MISSION ST,-122.40805253847,37.7815668300024
2008-12-28 19:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Sunday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239
2008-12-28 18:53:00,WARRANTS,WARRANT ARREST,Sunday,NORTHERN,"ARREST, BOOKED",POLK ST / ELLIS ST,-122.419366294797,37.78402804520321
2008-12-28 18:46:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,BAYVIEW,UNFOUNDED,1000 Block of FITZGERALD AV,-122.388335559443,37.719284994140295
2008-12-28 18:45:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,RICHMOND,"ARREST, CITED",GEARY BL / 22ND AV,-122.481516526312,37.7802227066368
2008-12-28 18:45:00,BURGLARY,SAFE BURGLARY OF A STORE,Sunday,MISSION,JUVENILE ADMONISHED,2600 Block of MISSION ST,-122.41860030588998,37.7546255872838
2008-12-28 18:44:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,MISSION,PSYCHOPATHIC CASE,500 Block of SOUTH VAN NESS AV,-122.41747701285,37.764357751686
2008-12-28 18:30:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,SOUTHERN,NONE,800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2008-12-28 18:30:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,SOUTHERN,NONE,800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2008-12-28 18:10:00,MISSING PERSON,MISSING JUVENILE,Sunday,INGLESIDE,LOCATED,300 Block of OCEAN AV,-122.444032921532,37.7230802809417
2008-12-28 18:00:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,SOUTHERN,NONE,100 Block of 10TH ST,-122.41568894418998,37.77501932701061
2008-12-28 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,PARK,NONE,0 Block of MOUNTAINSPRING AV,-122.44872628905199,37.7582256602054
2008-12-28 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,200 Block of WHEELER AV,-122.399717293065,37.7125680453156
2008-12-28 18:00:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,BAYVIEW,NONE,1500 Block of BAY SHORE BL,-122.401096851568,37.7245556697717
2008-12-28 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,UNFOUNDED,400 Block of GEARY ST,-122.41072162587,37.78709664956629
2008-12-28 18:00:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,BAYVIEW,NONE,500 Block of CAMBRIDGE ST,-122.41758725065701,37.724624145448395
2008-12-28 17:55:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,SOUTHERN,UNFOUNDED,800 Block of MISSION ST,-122.406300420469,37.7829504553437
2008-12-28 17:54:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,NORTHERN,"ARREST, BOOKED",600 Block of TURK ST,-122.41984245649401,37.7821172596318
2008-12-28 17:54:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,NORTHERN,"ARREST, BOOKED",600 Block of TURK ST,-122.41984245649401,37.7821172596318
2008-12-28 17:45:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,BAYVIEW,NONE,1000 Block of CONNECTICUT ST,-122.39720193799299,37.75353512427621
2008-12-28 17:45:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,BAYVIEW,NONE,1000 Block of CONNECTICUT ST,-122.39720193799299,37.75353512427621
2008-12-28 17:30:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,MISSION,PSYCHOPATHIC CASE,2800 Block of MISSION ST,-122.418434028318,37.7514199300011
2008-12-28 17:30:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,PARK,NONE,CARL ST / STANYAN ST,-122.45275843965,37.76544331963179
2008-12-28 17:30:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,NORTHERN,NONE,GEARY BL / GOUGH ST,-122.424688703591,37.7853339640306
2008-12-28 17:29:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,MISSION ST / RICHLAND AV,-122.42446746767,37.7360604757326
2008-12-28 17:29:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2008-12-28 17:29:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2008-12-28 17:25:00,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Sunday,INGLESIDE,NONE,1200 Block of SUNNYDALE AV,-122.41397125736601,37.7114003044694
2008-12-28 17:22:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,MISSION,NONE,300 Block of SANCARLOS ST,-122.41969476988501,37.7577752793043
2008-12-28 17:22:00,ASSAULT,CHILD ABUSE (PHYSICAL),Sunday,MISSION,NONE,300 Block of SANCARLOS ST,-122.41969476988501,37.7577752793043
2008-12-28 17:15:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,BAYVIEW,NONE,1000 Block of GILMAN AV,-122.38913638360701,37.718732479957
2008-12-28 17:15:00,ASSAULT,BATTERY,Sunday,BAYVIEW,NONE,1000 Block of GILMAN AV,-122.38913638360701,37.718732479957
2008-12-28 17:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2008-12-28 17:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,RICHMOND,NONE,3300 Block of CALIFORNIA ST,-122.449320282503,37.78699571539021
2008-12-28 17:00:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,TARAVAL,NONE,200 Block of JUDAH ST,-122.464592535891,37.7622997154094
2008-12-28 17:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,1800 Block of POST ST,-122.43223025516899,37.7852054554152
2008-12-28 17:00:00,FRAUD,FRAUDULENT CREDIT APPLICATION,Sunday,INGLESIDE,NONE,2200 Block of CAYUGA AV,-122.455237757966,37.7097399345509
2008-12-28 17:00:00,OTHER OFFENSES,HARASSING PHONE CALLS,Sunday,CENTRAL,NONE,400 Block of BAY ST,-122.414427932689,37.8054616189682
2008-12-28 17:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,0 Block of SHOTWELL ST,-122.416696931762,37.767667106329604
2008-12-28 17:00:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,MISSION,NONE,HOFF ST / 16TH ST,-122.42058044011101,37.7649968622937
2008-12-28 17:00:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,BAYVIEW,NONE,GILMAN AV / GRIFFITH ST,-122.388139317244,37.718235637361495
2008-12-28 16:52:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,BAYVIEW,"ARREST, BOOKED",LANE ST / PALOU AV,-122.389038124217,37.732919999818
2008-12-28 16:52:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,BAYVIEW,"ARREST, BOOKED",LANE ST / PALOU AV,-122.389038124217,37.732919999818
2008-12-28 16:51:00,NON-CRIMINAL,LOST PROPERTY,Sunday,INGLESIDE,NONE,BOSWORTH ST / SAN JOSE AV,-122.43236266518801,37.7330799281505
2008-12-28 16:49:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,TENDERLOIN,PSYCHOPATHIC CASE,200 Block of EDDY ST,-122.411800134753,37.784089036686794
2008-12-28 16:45:00,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.407845374111,37.7850943210103
2008-12-28 16:45:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.407845374111,37.7850943210103
2008-12-28 16:45:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.407845374111,37.7850943210103
2008-12-28 16:34:00,WARRANTS,WARRANT ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2008-12-28 16:34:00,OTHER OFFENSES,CONSPIRACY,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2008-12-28 16:34:00,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2008-12-28 16:30:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,BAYVIEW,NONE,600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423
2008-12-28 16:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,100 Block of BAY ST,-122.408327738097,37.806334071111706
2008-12-28 16:29:00,MISSING PERSON,MISSING ADULT,Sunday,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.375605171962,37.730721521570295
2008-12-28 16:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,FAIRMOUNT ST / ARLINGTON ST,-122.424872520284,37.7390123099369
2008-12-28 16:00:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,BAYVIEW,NONE,600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423
2008-12-28 16:00:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,CENTRAL,UNFOUNDED,POLK ST / BEACH ST,-122.42384881373002,37.8062214269911
2008-12-28 16:00:00,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,1500 Block of MARKET ST,-122.419842305148,37.7748226184309
2008-12-28 16:00:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,CENTRAL,NONE,STOCKTON ST / CLAY ST,-122.407904730522,37.7940589735021
2008-12-28 15:45:00,OTHER OFFENSES,INDECENT EXPOSURE,Sunday,SOUTHERN,NONE,MISSION ST / 4TH ST,-122.404270179486,37.78447885387449
2008-12-28 15:31:00,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Sunday,SOUTHERN,NONE,900 Block of MARKET ST,-122.40953666269199,37.78269112134721
2008-12-28 15:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,SHIPLEY ST / 5TH ST,-122.402842748428,37.7798294192767
2008-12-28 15:20:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,NORTHERN,"ARREST, CITED",FILLMORE ST / ELLIS ST,-122.432515381765,37.7823496388199
2008-12-28 15:00:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,BAYVIEW,NONE,600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423
2008-12-28 15:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,UNFOUNDED,4TH ST / HARRISON ST,-122.39961755878201,37.78079065500671
2008-12-28 15:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,BAYVIEW,NONE,600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423
2008-12-28 15:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,PACIFIC AV / MONTGOMERY ST,-122.403678112414,37.797297202947895
2008-12-28 15:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,NORTHERN,NONE,VANNESS AV / BUSH ST,-122.421949487547,37.7884881521135
2008-12-28 15:00:00,MISSING PERSON,MISSING JUVENILE,Sunday,BAYVIEW,LOCATED,1200 Block of QUESADA AV,-122.38303743190599,37.728636436753
2008-12-28 15:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Sunday,INGLESIDE,DISTRICT ATTORNEY REFUSES TO PROSECUTE,0 Block of JUANITA WY,-122.45303712634701,37.7435845707999
2008-12-28 14:55:00,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Sunday,TARAVAL,NONE,1100 Block of ORTEGA ST,-122.47579795773198,37.7524556803527
2008-12-28 14:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,500 Block of VANNESS AV,-122.420243933127,37.7808347556477
2008-12-28 14:35:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of OFARRELL ST,-122.41050925879499,37.786043222299206
2008-12-28 14:34:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,SOUTHERN,NONE,1300 Block of MARKET ST,-122.416818891994,37.776936201488105
2008-12-28 14:34:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,SOUTHERN,NONE,1300 Block of MARKET ST,-122.416818891994,37.776936201488105
2008-12-28 14:31:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,TENDERLOIN,"ARREST, CITED",TURK ST / TAYLOR ST,-122.410768766343,37.7832145190013
2008-12-28 14:30:00,ASSAULT,BATTERY,Sunday,BAYVIEW,"ARREST, CITED",600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423
2008-12-28 14:30:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,TARAVAL,"ARREST, BOOKED",3200 Block of 20TH AV,-122.47564746078599,37.7285280627465
2008-12-28 14:28:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,BAYVIEW,"ARREST, CITED",PHELPS ST / BANCROFT AV,-122.40027619993401,37.7298385260128
2008-12-28 14:15:00,MISSING PERSON,MISSING ADULT,Sunday,NORTHERN,LOCATED,2300 Block of BUCHANAN ST,-122.43107316900699,37.79156871030021
2008-12-28 14:11:00,OTHER OFFENSES,RESISTING ARREST,Sunday,CENTRAL,JUVENILE CITED,200 Block of GEARY ST,-122.407434989523,37.787515874162295
2008-12-28 14:10:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,7TH ST / HARRISON ST,-122.406300138733,37.7755131129937
2008-12-28 14:00:00,MISSING PERSON,MISSING ADULT,Sunday,CENTRAL,LOCATED,0 Block of WAVERLY PL,-122.406802310999,37.7937562170081
2008-12-28 14:00:00,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,NORTHERN,NONE,1800 Block of UNION ST,-122.429763201881,37.7978730399148
2008-12-28 14:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,ELIZABETH ST / SANCHEZ ST,-122.429733220527,37.7523625739165
2008-12-28 14:00:00,MISSING PERSON,FOUND PERSON,Sunday,CENTRAL,LOCATED,0 Block of WAVERLY PL,-122.406802310999,37.7937562170081
2008-12-28 13:40:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,INGLESIDE,NONE,0 Block of RUSSIA AV,-122.436724043712,37.721435763041
