Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2013-09-30 22:30:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,MISSION,NONE,2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2013-09-30 22:25:00,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Monday,MISSION,NONE,16TH ST / ALABAMA ST,-122.41242010226999,37.7654893909509
2013-09-30 22:20:00,ROBBERY,"ROBBERY, ARMED WITH A GUN",Monday,NORTHERN,NONE,1000 Block of POST ST,-122.41912629534201,37.7869849580362
2013-09-30 22:20:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,NORTHERN,"ARREST, CITED",BROADWAY ST / WEBSTER ST,-122.433278406788,37.794472514137
2013-09-30 22:14:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,SOUTHERN,NONE,0 Block of 12TH ST,-122.420001436964,37.7740948566882
2013-09-30 22:00:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,SOUTHERN,NONE,600 Block of BRANNAN ST,-122.399938704088,37.7757106256665
2013-09-30 22:00:00,ROBBERY,"ROBBERY, BODILY FORCE",Monday,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.408520791815,37.7785853155801
2013-09-30 22:00:00,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",Monday,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.408520791815,37.7785853155801
2013-09-30 22:00:00,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Monday,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.408520791815,37.7785853155801
2013-09-30 22:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,NORTHERN,NONE,CHESTNUT ST / STEINER ST,-122.43789359965,37.8006075331583
2013-09-30 22:00:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,BAYVIEW,"ARREST, CITED",SAN BRUNO AV / BURROWS ST,-122.404099929802,37.7288373396427
2013-09-30 21:58:00,MISSING PERSON,FOUND PERSON,Monday,NORTHERN,LOCATED,1000 Block of POLK ST,-122.41995005763201,37.7865904778229
2013-09-30 21:56:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,INGLESIDE,"ARREST, CITED",MISSION ST / GENEVA AV,-122.441018108888,37.7164586830811
2013-09-30 21:30:00,MISSING PERSON,FOUND PERSON,Monday,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2013-09-30 21:30:00,MISSING PERSON,MISSING JUVENILE,Monday,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2013-09-30 21:30:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.782731788488704
2013-09-30 21:30:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,TENDERLOIN,"ARREST, CITED",100 Block of OFARRELL ST,-122.407244087032,37.7865647607685
2013-09-30 21:25:00,OTHER OFFENSES,RESISTING ARREST,Monday,BAYVIEW,"ARREST, CITED",3RD ST / LASALLE AV,-122.389865610332,37.73716994462029
2013-09-30 21:25:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,BAYVIEW,"ARREST, CITED",3RD ST / LASALLE AV,-122.389865610332,37.73716994462029
2013-09-30 21:23:00,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Monday,TENDERLOIN,NONE,0 Block of TAYLOR ST,-122.410689907787,37.7824948907735
2013-09-30 21:20:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,TARAVAL,PSYCHOPATHIC CASE,1800 Block of VICENTE ST,-122.48560378101,37.7388214326705
2013-09-30 21:20:00,ROBBERY,"ROBBERY, BODILY FORCE",Monday,TARAVAL,NONE,MIRAMAR AV / GRAFTON AV,-122.45817719938299,37.7200259234837
2013-09-30 21:12:00,NON-CRIMINAL,FOUND PROPERTY,Monday,SOUTHERN,NONE,400 Block of 7TH ST,-122.405187364125,37.7745529324018
2013-09-30 21:08:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,TARAVAL,NONE,1300 Block of 9TH AV,-122.466175257158,37.7630911994124
2013-09-30 21:05:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,TARAVAL,NONE,3300 Block of IRVING ST,-122.49374105632099,37.7627743699548
2013-09-30 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,400 Block of BRANNAN ST,-122.395985970867,37.77883482056821
2013-09-30 21:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,SOUTHERN,NONE,100 Block of STEUART ST,-122.39234976425699,37.7926450897756
2013-09-30 21:00:00,NON-CRIMINAL,FOUND PROPERTY,Monday,NORTHERN,NONE,1500 Block of OFARRELL ST,-122.430630642407,37.7836050594473
2013-09-30 21:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,NORTHERN,NONE,200 Block of BUCHANAN ST,-122.427085157929,37.7718170452031
2013-09-30 21:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,NORTHERN,NONE,2100 Block of PACIFIC AV,-122.430653037512,37.7939243941217
2013-09-30 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,2100 Block of PACIFIC AV,-122.430653037512,37.7939243941217
2013-09-30 21:00:00,VEHICLE THEFT,STOLEN TRUCK,Monday,INGLESIDE,NONE,3400 Block of FOLSOM ST,-122.41293944163701,37.7437217615421
2013-09-30 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,INGLESIDE,NONE,OTSEGO AV / OCEAN AV,-122.441049163425,37.723342039328706
2013-09-30 21:00:00,NON-CRIMINAL,FOUND PROPERTY,Monday,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.41260623089799,37.7810067957738
2013-09-30 20:58:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,FRANKLIN ST / MCALLISTER ST,-122.421893134467,37.779891233614
2013-09-30 20:56:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,MISSION,NONE,FOLSOM ST / 15TH ST,-122.415464372874,37.7669370292874
2013-09-30 20:52:00,ASSAULT,BATTERY OF A POLICE OFFICER,Monday,SOUTHERN,JUVENILE BOOKED,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2013-09-30 20:52:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,SOUTHERN,JUVENILE BOOKED,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2013-09-30 20:52:00,OTHER OFFENSES,RESISTING ARREST,Monday,SOUTHERN,JUVENILE BOOKED,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2013-09-30 20:51:00,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,NORTHERN,NONE,1000 Block of FILLMORE ST,-122.431927647615,37.779098324318106
2013-09-30 20:51:00,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Monday,SOUTHERN,NONE,600 Block of BRANNAN ST,-122.399841045579,37.77563278642821
2013-09-30 20:50:00,ROBBERY,"ROBBERY, BODILY FORCE",Monday,INGLESIDE,NONE,2300 Block of SAN JOSE AV,-122.447241159611,37.7201577971255
2013-09-30 20:49:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,6TH ST / TEHAMA ST,-122.40662960250799,37.779314997977295
2013-09-30 20:40:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,INGLESIDE,NONE,100 Block of ALLISON ST,-122.44179051296,37.71302873239521
2013-09-30 20:40:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,SOUTHERN,NONE,800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2013-09-30 20:39:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,SOUTHERN,NONE,MARKET ST / MASON ST,-122.408953598279,37.783287873572
2013-09-30 20:37:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395
2013-09-30 20:37:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395
2013-09-30 20:33:00,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Monday,INGLESIDE,"ARREST, BOOKED",900 Block of RUTLAND ST,-122.40835512372801,37.710648823668606
2013-09-30 20:33:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,INGLESIDE,"ARREST, BOOKED",900 Block of RUTLAND ST,-122.40835512372801,37.710648823668606
2013-09-30 20:30:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,NORTHERN,NONE,800 Block of LARKIN ST,-122.41811053787201,37.785862766460795
2013-09-30 20:30:00,ASSAULT,BATTERY,Monday,MISSION,NONE,500 Block of SANCHEZ ST,-122.43038970088301,37.75996155204329
2013-09-30 20:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,BEACH ST / STOCKTON ST,-122.410690675854,37.8078911906226
2013-09-30 20:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,CLAY ST / DRUMM ST,-122.39677370876,37.7954664098031
2013-09-30 20:13:00,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,SOUTHERN,"ARREST, BOOKED",200 Block of 12TH ST,-122.41560429932501,37.7710977920245
2013-09-30 20:13:00,WARRANTS,WARRANT ARREST,Monday,SOUTHERN,"ARREST, BOOKED",200 Block of 12TH ST,-122.41560429932501,37.7710977920245
2013-09-30 20:10:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,100 Block of MISSION ST,-122.394459568163,37.792144044552
2013-09-30 20:05:00,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411778295992,37.7839805592634
2013-09-30 20:05:00,OTHER OFFENSES,PROBATION VIOLATION,Monday,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411778295992,37.7839805592634
2013-09-30 20:05:00,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Monday,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411778295992,37.7839805592634
2013-09-30 20:05:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411778295992,37.7839805592634
2013-09-30 20:05:00,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Monday,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411778295992,37.7839805592634
2013-09-30 20:05:00,ROBBERY,"ROBBERY, ARMED WITH A GUN",Monday,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411778295992,37.7839805592634
2013-09-30 20:05:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,300 Block of RITCH ST,-122.39409773463899,37.7789944686376
2013-09-30 20:00:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,CENTRAL,NONE,CLAY ST / DAVIS ST,-122.397977877047,37.7953124364017
2013-09-30 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,PARK,NONE,DUBOCE AV / NOE ST,-122.433575097282,37.7691767476277
2013-09-30 19:54:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,1200 Block of STEVENSON ST,-122.421068389167,37.7728555805164
2013-09-30 19:45:00,NON-CRIMINAL,LOST PROPERTY,Monday,TARAVAL,NONE,3900 Block of ALEMANY BL,-122.468105304613,37.71096391463939
2013-09-30 19:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,FILLMORE ST / TURK ST,-122.432142776025,37.780495583709005
2013-09-30 19:36:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,INGLESIDE,NONE,200 Block of COLON AV,-122.45618278721001,37.7305838676132
2013-09-30 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,BAYVIEW,NONE,300 Block of ARKANSAS ST,-122.398467509702,37.7618070110114
2013-09-30 19:30:00,MISSING PERSON,FOUND PERSON,Monday,PARK,LOCATED,1200 Block of PAGE ST,-122.44139370111401,37.771727314177106
2013-09-30 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,MISSION,NONE,1700 Block of HARRISON ST,-122.41335418701799,37.7690748003847
2013-09-30 19:30:00,RUNAWAY,RUNAWAY,Monday,PARK,LOCATED,1200 Block of PAGE ST,-122.44139370111401,37.771727314177106
2013-09-30 19:30:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,1200 Block of STEVENSON ST,-122.421068389167,37.7728555805164
2013-09-30 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2013-09-30 19:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,BAYVIEW,NONE,17TH ST / KANSAS ST,-122.40352846816401,37.7647240921705
2013-09-30 19:26:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,TARAVAL,"ARREST, CITED",JUNIPERO SERRA BL / 19TH AV,-122.472570418291,37.717173407562214
2013-09-30 19:23:00,ASSAULT,BATTERY,Monday,BAYVIEW,"ARREST, CITED",2200 Block of 23RD ST,-122.402087980578,37.754595548158
2013-09-30 19:20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,BUSH ST / LARKIN ST,-122.418658294829,37.7889098399421
2013-09-30 19:19:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.412249767634,37.782556330202
2013-09-30 19:08:00,ASSAULT,STALKING,Monday,INGLESIDE,NONE,0 Block of OTSEGO AV,-122.439265796164,37.7266139088799
2013-09-30 19:08:00,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,INGLESIDE,NONE,0 Block of OTSEGO AV,-122.439265796164,37.7266139088799
2013-09-30 19:08:00,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Monday,INGLESIDE,NONE,0 Block of OTSEGO AV,-122.439265796164,37.7266139088799
2013-09-30 19:06:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,NORTHERN,NONE,1500 Block of POLK ST,-122.420850403389,37.79103714280721
2013-09-30 19:05:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,MISSION,NONE,2100 Block of MARKET ST,-122.42978898698799,37.7666521474762
2013-09-30 19:03:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,SOUTHERN,NONE,1600 Block of MARKET ST,-122.421522300696,37.7732180675925
2013-09-30 19:00:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,BAYVIEW,NONE,6500 Block of 3RD ST,-122.397323380718,37.7191980396386
2013-09-30 19:00:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.72569335757029
2013-09-30 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,BRYANT ST / 3RD ST,-122.395848299154,37.7813210474369
2013-09-30 18:55:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,BAYVIEW,NONE,1300 Block of REVERE AV,-122.38546504012899,37.72906911206979
2013-09-30 18:53:00,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,NORTHERN,NONE,1600 Block of CALIFORNIA ST,-122.42153486006201,37.7905261965099
2013-09-30 18:53:00,SUICIDE,SUICIDE BY JUMPING,Monday,NORTHERN,NONE,1600 Block of CALIFORNIA ST,-122.42153486006201,37.7905261965099
2013-09-30 18:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,TENDERLOIN,NONE,TAYLOR ST / ELLIS ST,-122.411141948101,37.7850736197499
2013-09-30 18:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,ROSE ST / GOUGH ST,-122.422315670749,37.773618627645604
2013-09-30 18:37:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,BAYVIEW,NONE,VANDYKE AV / KEITH ST,-122.390548002865,37.7280996602876
2013-09-30 18:37:00,ASSAULT,"ASSAULT, AGGRAVATED, W/ GUN",Monday,BAYVIEW,NONE,VANDYKE AV / KEITH ST,-122.390548002865,37.7280996602876
2013-09-30 18:30:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,MISSION,NONE,26TH ST / SOUTH VAN NESS AV,-122.415954301518,37.7491729638325
2013-09-30 18:30:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,MISSION,NONE,26TH ST / SOUTH VAN NESS AV,-122.415954301518,37.7491729638325
2013-09-30 18:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2013-09-30 18:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,FOLSOM ST / THE EMBARCADEROSOUTH ST,-122.390094248247,37.7907638589303
2013-09-30 18:30:00,LARCENY/THEFT,"LICENSE PLATE OR TAB, THEFT OF",Monday,MISSION,NONE,26TH ST / SOUTH VAN NESS AV,-122.415954301518,37.7491729638325
2013-09-30 18:30:00,NON-CRIMINAL,"LICENSE PLATE, FOUND",Monday,PARK,NONE,NOE ST / DUBOCE AV,-122.433575097282,37.7691767476277
2013-09-30 18:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869
2013-09-30 18:00:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,SOUTHERN,NONE,1200 Block of MARKET ST,-122.415448759562,37.778293520129
2013-09-30 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,NORTHERN,NONE,PIERCE ST / UNION ST,-122.438780888884,37.7966703532125
2013-09-30 18:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,TARAVAL,NONE,WAWONA ST / 22ND AV,-122.47849749955799,37.73731096165661
2013-09-30 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,POST ST / VANNESS AV,-122.421572274151,37.7866181600998
2013-09-30 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,600 Block of CLAY ST,-122.403972700548,37.79450338163579
2013-09-30 18:00:00,LARCENY/THEFT,THEFT OF CHECKS OR CREDIT CARDS,Monday,NORTHERN,NONE,POST ST / VANNESS AV,-122.421572274151,37.7866181600998
2013-09-30 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,INGLESIDE,NONE,0 Block of ONONDAGA AV,-122.439522617613,37.7219122859201
2013-09-30 18:00:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,SOUTHERN,"ARREST, CITED",800 Block of HOWARD ST,-122.403793259489,37.7823235897616
2013-09-30 18:00:00,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,TENDERLOIN,NONE,100 Block of MASON ST,-122.40933682184601,37.7848337315521
2013-09-30 18:00:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,NORTHERN,NONE,PIERCE ST / UNION ST,-122.438780888884,37.7966703532125
2013-09-30 17:52:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2013-09-30 17:51:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,SOUTHERN,NONE,700 Block of MARKET ST,-122.40391914835699,37.7871160984672
2013-09-30 17:50:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,3600 Block of LYON ST,-122.44827840533002,37.804271887891005
2013-09-30 17:47:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,SOUTHERN,"ARREST, CITED",9TH ST / FOLSOM ST,-122.411612378034,37.7737679567236
2013-09-30 17:32:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,CENTRAL,NONE,200 Block of STOCKTON ST,-122.40665871100799,37.7882745285785
2013-09-30 17:30:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,TARAVAL,NONE,1300 Block of 20TH AV,-122.478056081498,37.7625691165641
2013-09-30 17:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,BRANNAN ST / 2ND ST,-122.39208230532101,37.78184577225729
2013-09-30 17:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,SOUTHERN,NONE,MISSION ST / 1ST ST,-122.397576409113,37.7897619308836
2013-09-30 17:21:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,SOUTHERN,"ARREST, CITED",6TH ST / JESSIE ST,-122.40924767554701,37.7813987340892
2013-09-30 17:17:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,BAYVIEW,PSYCHOPATHIC CASE,1300 Block of QUESADA AV,-122.384900862378,37.729694047171996
2013-09-30 17:10:00,NON-CRIMINAL,AIDED CASE,Monday,CENTRAL,NONE,200 Block of BEACH ST,-122.41317895884501,37.8076387530515
2013-09-30 17:06:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,TENDERLOIN,"ARREST, BOOKED",JONES ST / GOLDEN GATE AV,-122.412224164736,37.7820729312029
