Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2012-12-30 22:30:00,ROBBERY,ROBBERY OF A SERVICE STATION WITH A GUN,Sunday,RICHMOND,NONE,2500 Block of CALIFORNIA ST,-122.43631219261299,37.7885361638836
2012-12-30 22:30:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,RICHMOND,NONE,100 Block of 2ND AV,-122.46028712472,37.78620530168421
2012-12-30 22:28:00,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Sunday,MISSION,JUVENILE BOOKED,400 Block of CAPP ST,-122.417970955091,37.759488455703604
2012-12-30 22:28:00,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Sunday,MISSION,JUVENILE BOOKED,400 Block of CAPP ST,-122.417970955091,37.759488455703604
2012-12-30 22:15:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,MISSION,"ARREST, CITED",500 Block of CASTRO ST,-122.43485678021099,37.760077705313705
2012-12-30 22:15:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,BAYVIEW,NONE,500 Block of BARNEVELD AV,-122.404296869791,37.74044593571
2012-12-30 22:07:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,BAYVIEW,"ARREST, BOOKED",4600 Block of 3RD ST,-122.390412132668,37.7360102192532
2012-12-30 22:07:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,BAYVIEW,"ARREST, BOOKED",4600 Block of 3RD ST,-122.390412132668,37.7360102192532
2012-12-30 22:07:00,BRIBERY,"DISSUADING WITNESS, VICTIM",Sunday,BAYVIEW,"ARREST, BOOKED",4600 Block of 3RD ST,-122.390412132668,37.7360102192532
2012-12-30 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,3700 Block of SAN BRUNO AV,-122.399801260212,37.714885475807705
2012-12-30 22:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,MISSION,NONE,1100 Block of VALENCIA ST,-122.42081767534599,37.754487822555106
2012-12-30 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,600 Block of CHESTNUT ST,-122.41407704553801,37.8037038923979
2012-12-30 22:00:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,TARAVAL,NONE,3000 Block of TARAVAL ST,-122.49873215289401,37.741976120786
2012-12-30 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,CLAYTON ST / WALLER ST,-122.448391353673,37.7688641049016
2012-12-30 21:49:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,BAYVIEW,NONE,MARIPOSA ST / PENNSYLVANIA AV,-122.39373209037399,37.7640221094087
2012-12-30 21:49:00,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Sunday,BAYVIEW,NONE,MARIPOSA ST / PENNSYLVANIA AV,-122.39373209037399,37.7640221094087
2012-12-30 21:45:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,PARK,"ARREST, BOOKED",600 Block of HAIGHT ST,-122.43291834031099,37.7717365330369
2012-12-30 21:45:00,WARRANTS,WARRANT ARREST,Sunday,PARK,"ARREST, BOOKED",600 Block of HAIGHT ST,-122.43291834031099,37.7717365330369
2012-12-30 21:32:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,SOUTHERN,NONE,200 Block of RITCH ST,-122.395645565439,37.780227593164895
2012-12-30 21:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,300 Block of RAYMOND AV,-122.41029731203301,37.7140361041914
2012-12-30 21:30:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,MISSION,NONE,16TH ST / JULIAN AV,-122.42090174945601,37.7649778918035
2012-12-30 21:30:00,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,SOUTHERN,NONE,KING ST / 2ND ST,-122.38959528325199,37.7798611974198
2012-12-30 21:29:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,TENDERLOIN,"ARREST, BOOKED",EDDY ST / TAYLOR ST,-122.410955248906,37.7841399509594
2012-12-30 21:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,100 Block of JULIAN AV,-122.420908468984,37.7657766621198
2012-12-30 21:00:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,INGLESIDE,NONE,300 Block of ORDWAY ST,-122.40403720006,37.71948295155629
2012-12-30 21:00:00,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Sunday,CENTRAL,NONE,GEARY ST / LARKIN ST,-122.418090766692,37.7861007451645
2012-12-30 21:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,PARK,NONE,0 Block of CRESTLINE DR,-122.44648398817499,37.750130186330296
2012-12-30 20:45:00,LARCENY/THEFT,ATTEMPTED THEFT FROM A BUILDING,Sunday,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.414988252591,37.8082613305439
2012-12-30 20:39:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,PARK,PSYCHOPATHIC CASE,500 Block of SCOTT ST,-122.435968136819,37.7747589552821
2012-12-30 20:30:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,SOUTHERN,NONE,800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2012-12-30 20:30:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,TARAVAL,NONE,200 Block of GRANADA AV,-122.457096950122,37.7229941593537
2012-12-30 20:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,CORBETT AV / ROMAIN ST,-122.442930173584,37.755477778226
2012-12-30 20:30:00,NON-CRIMINAL,LOST PROPERTY,Sunday,NORTHERN,UNFOUNDED,2700 Block of VANNESS AV,-122.424621298288,37.8008471613988
2012-12-30 20:24:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,TARAVAL,"ARREST, BOOKED",3100 Block of TARAVAL ST,-122.49980357620899,37.741927659217296
2012-12-30 20:24:00,ASSAULT,THREATS AGAINST LIFE,Sunday,TARAVAL,"ARREST, BOOKED",3100 Block of TARAVAL ST,-122.49980357620899,37.741927659217296
2012-12-30 20:16:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.402343659494,37.7811666837563
2012-12-30 20:10:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,FRANKLIN ST / TURK ST,-122.42227702763999,37.78175287678809
2012-12-30 20:04:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,NORTHERN,PSYCHOPATHIC CASE,FILLMORE ST / FULTON ST,-122.431578618623,37.77770022168311
2012-12-30 20:01:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2012-12-30 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2012-12-30 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,MOSS ST / FOLSOM ST,-122.40729458673599,37.7771781356226
2012-12-30 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,MCALLISTER ST / HYDE ST,-122.41531796699199,37.7807179285998
2012-12-30 20:00:00,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Sunday,MISSION,"ARREST, BOOKED",3800 Block of 21ST ST,-122.433465072239,37.7562132304162
2012-12-30 20:00:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,MISSION,"ARREST, BOOKED",3800 Block of 21ST ST,-122.433465072239,37.7562132304162
2012-12-30 20:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,OFARRELL ST / POLK ST,-122.419549568783,37.7849590112628
2012-12-30 20:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,"ARREST, BOOKED",3800 Block of 21ST ST,-122.433465072239,37.7562132304162
2012-12-30 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,1500 Block of LOMBARD ST,-122.42699532676599,37.80087263276921
2012-12-30 20:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.41127918996901,37.7715785765043
2012-12-30 20:00:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,MISSION,"ARREST, BOOKED",3800 Block of 21ST ST,-122.433465072239,37.7562132304162
2012-12-30 19:50:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,MISSION,NONE,1600 Block of 15TH ST,-122.420266169564,37.766702054127705
2012-12-30 19:50:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,CENTRAL,NONE,GEARY ST / TAYLOR ST,-122.411518820359,37.7869408998805
2012-12-30 19:30:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,MISSION,"ARREST, CITED",SOUTH VAN NESS AV / 14TH ST,-122.417803355796,37.7684043083075
2012-12-30 19:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.42799115191099,37.78495312416121
2012-12-30 19:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,CENTRAL,NONE,1300 Block of MONTGOMERY ST,-122.404349688133,37.8012813090707
2012-12-30 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,OCTAVIA ST / HAIGHT ST,-122.423869271697,37.7729422630978
2012-12-30 19:30:00,NON-CRIMINAL,LOST PROPERTY,Sunday,NORTHERN,NONE,0 Block of GROVE ST,-122.41742986084999,37.7785349354394
2012-12-30 19:10:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,100 Block of BATTERY ST,-122.399794605667,37.7927514846386
2012-12-30 19:10:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,PARK,PSYCHOPATHIC CASE,600 Block of HAIGHT ST,-122.43294024481001,37.7718450016424
2012-12-30 19:06:00,WEAPON LAWS,"FIREARM, ARMED WHILE POSSESSING CONTROLLED SUBSTANCE",Sunday,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 24TH ST,-122.416268632715,37.7523735149599
2012-12-30 19:06:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 24TH ST,-122.416268632715,37.7523735149599
2012-12-30 19:06:00,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Sunday,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 24TH ST,-122.416268632715,37.7523735149599
2012-12-30 19:06:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 24TH ST,-122.416268632715,37.7523735149599
2012-12-30 19:06:00,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Sunday,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 24TH ST,-122.416268632715,37.7523735149599
2012-12-30 19:06:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 24TH ST,-122.416268632715,37.7523735149599
2012-12-30 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,BAYVIEW,NONE,DEHARO ST / 15TH ST,-122.401843489392,37.7674322753602
2012-12-30 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,500 Block of FREDERICK ST,-122.453796674591,37.7663220141725
2012-12-30 19:00:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,MISSION,PSYCHOPATHIC CASE,3100 Block of 18TH ST,-122.41452044649598,37.76218311024579
2012-12-30 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,CHURCH ST / MARKET ST,-122.42895003272699,37.7675027326801
2012-12-30 19:00:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,MISSION,NONE,900 Block of POTRERO AV,-122.406789115471,37.7564927890408
2012-12-30 19:00:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,MISSION,PSYCHOPATHIC CASE,3100 Block of 18TH ST,-122.41452044649598,37.76218311024579
2012-12-30 19:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,BAYVIEW,NONE,500 Block of 18TH ST,-122.38828087500099,37.763131942301996
2012-12-30 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,FRANKLIN ST / GOLDEN GATE AV,-122.422090267887,37.780821970832896
2012-12-30 18:49:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,400 Block of 5TH AV,-122.463073040058,37.780088890954
2012-12-30 18:48:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,RICHMOND,NONE,0 Block of MASONIC AV,-122.447700458608,37.78174295946121
2012-12-30 18:42:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,RICHMOND,"ARREST, CITED",GEARY BL / 7TH AV,-122.465352649881,37.7809630027431
2012-12-30 18:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,17TH ST / SHOTWELL ST,-122.41623039254299,37.7636337702985
2012-12-30 18:30:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,BRYANT ST / 24TH ST,-122.409131939489,37.752796998558395
2012-12-30 18:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,BRYANT ST / 24TH ST,-122.409131939489,37.752796998558395
2012-12-30 18:30:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,MISSION,"ARREST, CITED",26TH ST / FLORIDA ST,-122.409764501585,37.7495453823292
2012-12-30 18:27:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,CENTRAL,NONE,300 Block of GRANT AV,-122.40561874815201,37.7903200915161
2012-12-30 18:20:00,FRAUD,FRAUDULENT CREDIT APPLICATION,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2012-12-30 18:20:00,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2012-12-30 18:20:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2012-12-30 18:01:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,HARRISON ST / PRECITA AV,-122.41161250919501,37.746881119522904
2012-12-30 18:00:00,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,PARK,NONE,100 Block of MARTIN LUTHER KING JR DR,-122.46248935163901,37.766959173181206
2012-12-30 18:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,INGLESIDE,NONE,100 Block of NAPLES ST,-122.427164542957,37.7263115188562
2012-12-30 18:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,PIERCE ST / LOMBARD ST,-122.439337465056,37.799424598912395
2012-12-30 18:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,25TH ST / HARRISON ST,-122.411747062829,37.7510350321605
2012-12-30 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,1800 Block of FOLSOM ST,-122.41560549623699,37.767717752066496
2012-12-30 18:00:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,PARK,NONE,OAK ST / MASONIC AV,-122.445717668922,37.77208097723921
2012-12-30 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,25TH ST / HARRISON ST,-122.411747062829,37.7510350321605
2012-12-30 18:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,CENTRAL,NONE,LEAVENWORTH ST / VALLEJO ST,-122.417032799923,37.797542334046604
2012-12-30 18:00:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,PARK,NONE,100 Block of MARTIN LUTHER KING JR DR,-122.46248935163901,37.766959173181206
2012-12-30 17:45:00,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Sunday,SOUTHERN,PSYCHOPATHIC CASE,100 Block of 7TH ST,-122.41071806030399,37.77895976335829
2012-12-30 17:45:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,SOUTHERN,PSYCHOPATHIC CASE,100 Block of 7TH ST,-122.41071806030399,37.77895976335829
2012-12-30 17:41:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,BAYVIEW,NONE,900 Block of LECONTE AV,-122.39601391156602,37.718069432086295
2012-12-30 17:40:00,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2012-12-30 17:40:00,DRUG/NARCOTIC,POSSESSION OF COCAINE,Sunday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2012-12-30 17:40:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,0 Block of MARINA BL,-122.432951589917,37.805052022888106
2012-12-30 17:40:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,TENDERLOIN,"ARREST, CITED",100 Block of POWELL ST,-122.407877787733,37.785968007677496
2012-12-30 17:40:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2012-12-30 17:35:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,BAYVIEW,"ARREST, CITED",LANE ST / PALOU AV,-122.389038124217,37.732919999818
2012-12-30 17:32:00,NON-CRIMINAL,AIDED CASE,Sunday,TARAVAL,NONE,1200 Block of 21ST AV,-122.479262124399,37.7643941858848
2012-12-30 17:30:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,SOUTHERN,NONE,TOWNSEND ST / 4TH ST,-122.394985875925,37.77709095340229
2012-12-30 17:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,200 Block of TURK ST,-122.413259498719,37.7829514828801
2012-12-30 17:30:00,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Sunday,NORTHERN,NONE,MARINA BL / LAGUNA ST,-122.432073077885,37.8052217044166
2012-12-30 17:30:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,RICHMOND,NONE,200 Block of 17TH AV,-122.47630132601999,37.7833236883104
2012-12-30 17:29:00,OTHER OFFENSES,RESISTING ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",3RD ST / BRANNAN ST,-122.39430447519399,37.780090530592396
2012-12-30 17:29:00,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,SOUTHERN,"ARREST, BOOKED",3RD ST / BRANNAN ST,-122.39430447519399,37.780090530592396
2012-12-30 17:29:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,SOUTHERN,"ARREST, BOOKED",3RD ST / BRANNAN ST,-122.39430447519399,37.780090530592396
2012-12-30 17:18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,2200 Block of GRANT AV,-122.409057252924,37.8076372705747
2012-12-30 17:17:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,2100 Block of QUESADA AV,-122.39985284031201,37.7381735692778
2012-12-30 17:17:00,ROBBERY,CARJACKING WITH A GUN,Sunday,BAYVIEW,NONE,2100 Block of QUESADA AV,-122.39985284031201,37.7381735692778
2012-12-30 17:17:00,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,BAYVIEW,NONE,2100 Block of QUESADA AV,-122.39985284031201,37.7381735692778
2012-12-30 17:08:00,FORGERY/COUNTERFEITING,MANUFACTURE OR SALE OF COUNTERFEIT GOODS,Sunday,BAYVIEW,"ARREST, CITED",600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423
2012-12-30 17:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,0 Block of MIRABEL AV,-122.416490513829,37.74652843449661
2012-12-30 17:00:00,WEAPON LAWS,POSSESSION OF AIR GUN,Sunday,BAYVIEW,JUVENILE CITED,1800 Block of SILVER AV,-122.40238550892,37.73429695347271
2012-12-30 17:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,GOETTINGEN ST / OLMSTEAD ST,-122.40456618058599,37.722064114402706
2012-12-30 17:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,1300 Block of 15TH AV,-122.472654267109,37.7628066576791
2012-12-30 17:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685
2012-12-30 17:00:00,MISSING PERSON,FOUND PERSON,Sunday,NORTHERN,LOCATED,800 Block of WEBSTER ST,-122.429798983981,37.778415568238
2012-12-30 17:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,CENTRAL,NONE,0 Block of FRANCISCO ST,-122.406167794377,37.8056494557581
2012-12-30 17:00:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Sunday,BAYVIEW,"ARREST, BOOKED",900 Block of CONNECTICUT ST,-122.39720193799299,37.75353512427621
2012-12-30 17:00:00,MISSING PERSON,MISSING ADULT,Sunday,NORTHERN,LOCATED,800 Block of WEBSTER ST,-122.429798983981,37.778415568238
2012-12-30 17:00:00,OTHER OFFENSES,RESISTING ARREST,Sunday,BAYVIEW,JUVENILE CITED,1800 Block of SILVER AV,-122.40238550892,37.73429695347271
2012-12-30 17:00:00,SECONDARY CODES,JUVENILE INVOLVED,Sunday,BAYVIEW,JUVENILE CITED,1800 Block of SILVER AV,-122.40238550892,37.73429695347271
2012-12-30 17:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,16TH ST / DOLORES ST,-122.42638445080601,37.764643937262
2012-12-30 16:55:00,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066002,37.76916629780521
2012-12-30 16:55:00,WARRANTS,WARRANT ARREST,Sunday,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066002,37.76916629780521
2012-12-30 16:55:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066002,37.76916629780521
2012-12-30 16:55:00,OTHER OFFENSES,RESISTING ARREST,Sunday,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066002,37.76916629780521
2012-12-30 16:50:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,BAYVIEW,NONE,0 Block of MIDDLEPOINT RD,-122.379483705157,37.7357419110951
2012-12-30 16:50:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,BAYVIEW,NONE,100 Block of WISCONSIN ST,-122.399658029205,37.7655961122627
2012-12-30 16:45:00,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Sunday,INGLESIDE,NONE,30TH ST / CHENERY ST,-122.42581492702,37.7421421524896
2012-12-30 16:40:00,NON-CRIMINAL,AIDED CASE,Sunday,TENDERLOIN,PSYCHOPATHIC CASE,0 Block of UNITEDNATIONS PZ,-122.41431222924,37.77983391835871
